timestamp,tradingsymbol,transaction_type,quantity,average_price,order_status,order_id,SeqNo,PL_RATE,PL_AMOUNT,P&L Time,timestamp_gmt,suffix,Order_Time_Line,Long_Short_Line,Order_Line,PL_Line,PL_Callout,PL_Amt
1/6/2026 13:16,NIFTY-06Jan2026-26300-PE,BUY,65,134,Traded,1.11E+14,260106_11,,,,1/6/2026 7:46,PE,"t260106_11=timestamp('GMT',2026,1,6,7,46,30)",,"line.new(t260106_11,low,t260106_11,high,xloc.bar_time,extend.both,color.yellow,line.style_solid,2)",,,"plot(time==t260106_11?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
1/6/2026 13:34,NIFTY-06Jan2026-26300-PE,SELL,65,150.5,Traded,1.15E+14,260106_12,16.5,1072,17:56,1/6/2026 8:04,PE,"t260106_12=timestamp('GMT',2026,1,6,8,4,26)","line.new(t260106_12,low,t260106_12,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t260106_12,low,t260106_12,high,xloc.bar_time,extend.both,color.blue,line.style_solid,1)","line.new(t260106_12,low,t260106_12,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t260106_12, high * 1.02, text=str.tostring(16.5), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
1/6/2026 14:13,NIFTY-06Jan2026-26300-PE,BUY,65,165.85,Traded,1.40E+14,260106_13,,,,1/6/2026 8:43,PE,"t260106_13=timestamp('GMT',2026,1,6,8,43,27)",,"line.new(t260106_13,low,t260106_13,high,xloc.bar_time,extend.both,color.yellow,line.style_solid,2)",,,"plot(time==t260106_13?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
1/6/2026 14:13,NIFTY-06Jan2026-26300-PE,SELL,65,166.95,Traded,1.21E+14,260106_14,1.1,71,0:03,1/6/2026 8:43,PE,"t260106_14=timestamp('GMT',2026,1,6,8,43,30)","line.new(t260106_14,low,t260106_14,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t260106_14,low,t260106_14,high,xloc.bar_time,extend.both,color.blue,line.style_solid,1)","line.new(t260106_14,low,t260106_14,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t260106_14, high * 1.02, text=str.tostring(1.1), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
1/6/2026 14:22,NIFTY-06Jan2026-26200-PE,BUY,260,68.2625,Traded,1.36E+14,260106_15,,,,1/6/2026 8:52,PE,"t260106_15=timestamp('GMT',2026,1,6,8,52,28)",,"line.new(t260106_15,low,t260106_15,high,xloc.bar_time,extend.both,color.yellow,line.style_solid,2)",,,"plot(time==t260106_15?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
1/6/2026 14:23,NIFTY-06Jan2026-26200-PE,SELL,260,59.8,Traded,1.40E+14,260106_16,-8.5,-2200,1:21,1/6/2026 8:53,PE,"t260106_16=timestamp('GMT',2026,1,6,8,53,49)","line.new(t260106_16,low,t260106_16,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t260106_16,low,t260106_16,high,xloc.bar_time,extend.both,color.blue,line.style_solid,1)","line.new(t260106_16,low,t260106_16,high,xloc.bar_time,extend.both,color.red,line.style_solid,2)","label.new(t260106_16, high * 1.02, text=str.tostring(-8.5), xloc=xloc.bar_time, style=label.style_label_center, color=color.red, textcolor=color.white, size=size.small)",
1/6/2026 14:27,NIFTY-06Jan2026-26200-CE,BUY,910,1.5,Traded,1.17E+14,260106_17,,,,1/6/2026 8:57,CE,"t260106_17=timestamp('GMT',2026,1,6,8,57,40)",,"line.new(t260106_17,low,t260106_17,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t260106_17?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
1/6/2026 14:32,NIFTY-06Jan2026-26200-CE,SELL,910,1,Traded,1.19E+14,260106_18,-0.5,-455,4:42,1/6/2026 9:02,CE,"t260106_18=timestamp('GMT',2026,1,6,9,2,22)","line.new(t260106_18,low,t260106_18,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t260106_18,low,t260106_18,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t260106_18,low,t260106_18,high,xloc.bar_time,extend.both,color.red,line.style_solid,2)","label.new(t260106_18, high * 1.02, text=str.tostring(-0.5), xloc=xloc.bar_time, style=label.style_label_center, color=color.red, textcolor=color.white, size=size.small)",
1/6/2026 14:34,NIFTY-06Jan2026-26200-PE,BUY,195,60,Traded,1.30E+14,260106_19,,,,1/6/2026 9:04,PE,"t260106_19=timestamp('GMT',2026,1,6,9,4,2)",,"line.new(t260106_19,low,t260106_19,high,xloc.bar_time,extend.both,color.yellow,line.style_solid,2)",,,"plot(time==t260106_19?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
1/6/2026 14:34,NIFTY-06Jan2026-26200-PE,SELL,195,51.5,Traded,1.31E+14,260106_20,-8.5,-1658,0:20,1/6/2026 9:04,PE,"t260106_20=timestamp('GMT',2026,1,6,9,4,22)","line.new(t260106_20,low,t260106_20,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t260106_20,low,t260106_20,high,xloc.bar_time,extend.both,color.blue,line.style_solid,1)","line.new(t260106_20,low,t260106_20,high,xloc.bar_time,extend.both,color.red,line.style_solid,2)","label.new(t260106_20, high * 1.02, text=str.tostring(-8.5), xloc=xloc.bar_time, style=label.style_label_center, color=color.red, textcolor=color.white, size=size.small)",
