timestamp,tradingsymbol,transaction_type,quantity,average_price,order_status,order_id,SeqNo,PL_RATE,PL_AMOUNT,P&L Time,timestamp_gmt,suffix,Order_Time_Line,Long_Short_Line,Order_Line,PL_Line,PL_Callout,PL_Amt
12/30/2025 14:01,NIFTY-30Dec2025-25900-CE,SELL,150,57.05,Traded,1.13225E+14,251230_23,,,11:11,12/30/2025 8:31,CE,"t251230_23=timestamp('GMT',2025,12,30,8,31,2)","line.new(t251230_23,low,t251230_23,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t251230_23,low,t251230_23,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251230_23,low,t251230_23,high,xloc.bar_time,extend.both,color.red,line.style_solid,2)",,
12/30/2025 14:01,NIFTY-30Dec2025-25900-CE,BUY,150,56.85,Traded,1.36225E+13,251230_24,,,,12/30/2025 8:31,CE,"t251230_24=timestamp('GMT',2025,12,30,8,31,2)",,"line.new(t251230_24,low,t251230_24,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t251230_24?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
12/30/2025 14:15,NIFTY-30Dec2025-26000-CE,BUY,1800,4.2,Traded,1.15225E+14,251230_25,,,,12/30/2025 8:45,CE,"t251230_25=timestamp('GMT',2025,12,30,8,45,20)",,"line.new(t251230_25,low,t251230_25,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t251230_25?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
12/30/2025 14:17,NIFTY-30Dec2025-26000-CE,SELL,1800,5.7,Traded,1.34225E+13,251230_26,1.5,2700,2:13,12/30/2025 8:47,CE,"t251230_26=timestamp('GMT',2025,12,30,8,47,33)","line.new(t251230_26,low,t251230_26,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t251230_26,low,t251230_26,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251230_26,low,t251230_26,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t251230_26, high * 1.02, text=str.tostring(1.5), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
12/30/2025 14:44,NIFTY-30Dec2025-26000-CE,BUY,1800,1.7,Traded,1.30225E+14,251230_27,,,,12/30/2025 9:14,CE,"t251230_27=timestamp('GMT',2025,12,30,9,14,7)",,"line.new(t251230_27,low,t251230_27,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t251230_27?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
12/30/2025 14:44,NIFTY-30Dec2025-26000-CE,BUY,1800,1.4,Traded,1.23225E+14,251230_28,,,,12/30/2025 9:14,CE,"t251230_28=timestamp('GMT',2025,12,30,9,14,24)",,"line.new(t251230_28,low,t251230_28,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t251230_28?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
12/30/2025 14:44,NIFTY-30Dec2025-26000-CE,BUY,1800,1.35,Traded,1.33225E+14,251230_29,,,,12/30/2025 9:14,CE,"t251230_29=timestamp('GMT',2025,12,30,9,14,31)",,"line.new(t251230_29,low,t251230_29,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t251230_29?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
12/30/2025 14:44,NIFTY-30Dec2025-26000-CE,BUY,1575,1.3,Traded,1.21225E+14,251230_30,,,,12/30/2025 9:14,CE,"t251230_30=timestamp('GMT',2025,12,30,9,14,39)",,"line.new(t251230_30,low,t251230_30,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t251230_30?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
12/30/2025 15:00,NIFTY-30Dec2025-26000-CE,SELL,1800,0.45,Traded,1.31225E+14,251230_31,-1.2,-2250,16:18,12/30/2025 9:30,CE,"t251230_31=timestamp('GMT',2025,12,30,9,30,57)","line.new(t251230_31,low,t251230_31,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t251230_31,low,t251230_31,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251230_31,low,t251230_31,high,xloc.bar_time,extend.both,color.red,line.style_solid,2)","label.new(t251230_31, high * 1.02, text=str.tostring(-1.2), xloc=xloc.bar_time, style=label.style_label_center, color=color.red, textcolor=color.white, size=size.small)",
12/30/2025 15:00,NIFTY-30Dec2025-26000-CE,SELL,1800,0.45,Traded,1.14225E+14,251230_32,-0.9,-1710,0:00,12/30/2025 9:30,CE,"t251230_32=timestamp('GMT',2025,12,30,9,30,57)","line.new(t251230_32,low,t251230_32,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t251230_32,low,t251230_32,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251230_32,low,t251230_32,high,xloc.bar_time,extend.both,color.red,line.style_solid,2)","label.new(t251230_32, high * 1.02, text=str.tostring(-0.9), xloc=xloc.bar_time, style=label.style_label_center, color=color.red, textcolor=color.white, size=size.small)",
12/30/2025 15:00,NIFTY-30Dec2025-26000-CE,SELL,1575,0.45,Traded,1.21225E+14,251230_33,-0.9,-1418,0:00,12/30/2025 9:30,CE,"t251230_33=timestamp('GMT',2025,12,30,9,30,57)","line.new(t251230_33,low,t251230_33,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t251230_33,low,t251230_33,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251230_33,low,t251230_33,high,xloc.bar_time,extend.both,color.red,line.style_solid,2)","label.new(t251230_33, high * 1.02, text=str.tostring(-0.9), xloc=xloc.bar_time, style=label.style_label_center, color=color.red, textcolor=color.white, size=size.small)",
12/30/2025 15:00,NIFTY-30Dec2025-26000-CE,SELL,1800,0.45,Traded,1.38225E+14,251230_34,-0.9,-1541,0:00,12/30/2025 9:30,CE,"t251230_34=timestamp('GMT',2025,12,30,9,30,57)","line.new(t251230_34,low,t251230_34,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t251230_34,low,t251230_34,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251230_34,low,t251230_34,high,xloc.bar_time,extend.both,color.red,line.style_solid,2)","label.new(t251230_34, high * 1.02, text=str.tostring(-0.9), xloc=xloc.bar_time, style=label.style_label_center, color=color.red, textcolor=color.white, size=size.small)",
