timestamp,tradingsymbol,transaction_type,quantity,average_price,order_status,order_id,SeqNo,PL_RATE,PL_AMOUNT,P&L Time,timestamp_gmt,suffix,Order_Time_Line,Long_Short_Line,Order_Line,PL_Line,PL_Callout,PL_Amt
1/7/2026 9:59,NIFTY-13Jan2026-26100-CE,BUY,65,138.7,Traded,1.40226E+13,260107_1,,,,1/7/2026 4:29,CE,"t260107_1=timestamp('GMT',2026,1,7,4,29,19)",,"line.new(t260107_1,low,t260107_1,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t260107_1?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
1/7/2026 9:59,NIFTY-13Jan2026-26100-CE,SELL,65,142.95,Traded,1.13226E+13,260107_2,4.2,276,0:20,1/7/2026 4:29,CE,"t260107_2=timestamp('GMT',2026,1,7,4,29,39)","line.new(t260107_2,low,t260107_2,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t260107_2,low,t260107_2,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t260107_2,low,t260107_2,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t260107_2, high * 1.02, text=str.tostring(4.2), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
1/7/2026 10:01,NIFTY-13Jan2026-26100-CE,BUY,65,141.15,Traded,1.19226E+13,260107_3,,,,1/7/2026 4:31,CE,"t260107_3=timestamp('GMT',2026,1,7,4,31,42)",,"line.new(t260107_3,low,t260107_3,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t260107_3?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
1/7/2026 10:01,NIFTY-13Jan2026-26100-CE,SELL,65,143,Traded,1.28226E+13,260107_4,1.8,120,0:12,1/7/2026 4:31,CE,"t260107_4=timestamp('GMT',2026,1,7,4,31,54)","line.new(t260107_4,low,t260107_4,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t260107_4,low,t260107_4,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t260107_4,low,t260107_4,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t260107_4, high * 1.02, text=str.tostring(1.8), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
1/7/2026 10:06,NIFTY-13Jan2026-26100-CE,BUY,65,147.1,Traded,1.20226E+13,260107_5,,,,1/7/2026 4:36,CE,"t260107_5=timestamp('GMT',2026,1,7,4,36,3)",,"line.new(t260107_5,low,t260107_5,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t260107_5?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
1/7/2026 10:06,NIFTY-13Jan2026-26100-CE,SELL,65,148.35,Traded,1.31226E+13,260107_6,1.2,81,0:06,1/7/2026 4:36,CE,"t260107_6=timestamp('GMT',2026,1,7,4,36,9)","line.new(t260107_6,low,t260107_6,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t260107_6,low,t260107_6,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t260107_6,low,t260107_6,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t260107_6, high * 1.02, text=str.tostring(1.2), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
1/7/2026 10:07,NIFTY-13Jan2026-26100-CE,BUY,65,145.85,Traded,1.25226E+13,260107_7,,,,1/7/2026 4:37,CE,"t260107_7=timestamp('GMT',2026,1,7,4,37,21)",,"line.new(t260107_7,low,t260107_7,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t260107_7?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
1/7/2026 10:08,NIFTY-13Jan2026-26100-CE,SELL,65,150.6,Traded,1.33226E+13,260107_8,4.8,309,1:04,1/7/2026 4:38,CE,"t260107_8=timestamp('GMT',2026,1,7,4,38,25)","line.new(t260107_8,low,t260107_8,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t260107_8,low,t260107_8,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t260107_8,low,t260107_8,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t260107_8, high * 1.02, text=str.tostring(4.8), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
1/7/2026 10:11,NIFTY-13Jan2026-26200-CE,BUY,130,100.7,Traded,1.19226E+13,260107_9,,,,1/7/2026 4:41,CE,"t260107_9=timestamp('GMT',2026,1,7,4,41,52)",,"line.new(t260107_9,low,t260107_9,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t260107_9?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
1/7/2026 10:11,NIFTY-13Jan2026-26200-CE,SELL,130,99.3,Traded,1.40226E+13,260107_10,-1.4,-182,0:06,1/7/2026 4:41,CE,"t260107_10=timestamp('GMT',2026,1,7,4,41,58)","line.new(t260107_10,low,t260107_10,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t260107_10,low,t260107_10,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t260107_10,low,t260107_10,high,xloc.bar_time,extend.both,color.red,line.style_solid,2)","label.new(t260107_10, high * 1.02, text=str.tostring(-1.4), xloc=xloc.bar_time, style=label.style_label_center, color=color.red, textcolor=color.white, size=size.small)",
