timestamp,tradingsymbol,transaction_type,quantity,average_price,order_status,order_id,SeqNo,PL_RATE,PL_AMOUNT,P&L Time,timestamp_gmt,suffix,Order_Time_Line,Long_Short_Line,Order_Line,PL_Line,PL_Callout,PL_Amt
1/30/2026 9:41,NIFTY-03Feb2026-25500-CE-NA,BUY,65,117.1,Traded,1.40226E+13,260130_1,,,,1/30/2026 4:11,CE,"t260130_1=timestamp('GMT',2026,1,30,4,11,58)",,"line.new(t260130_1,low,t260130_1,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t260130_1?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
1/30/2026 9:54,NIFTY-03Feb2026-25500-CE-NA,SELL,65,124,Traded,1.11226E+13,260130_2,6.9,449,12:40,1/30/2026 4:24,CE,"t260130_2=timestamp('GMT',2026,1,30,4,24,38)","line.new(t260130_2,low,t260130_2,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t260130_2,low,t260130_2,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t260130_2,low,t260130_2,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t260130_2, high * 1.02, text=str.tostring(6.9), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
1/30/2026 10:10,NIFTY-03Feb2026-25500-CE-NA,BUY,65,113.8,Traded,1.40226E+13,260130_3,,,,1/30/2026 4:40,CE,"t260130_3=timestamp('GMT',2026,1,30,4,40,55)",,"line.new(t260130_3,low,t260130_3,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t260130_3?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
1/30/2026 10:20,NIFTY-03Feb2026-25500-CE-NA,SELL,65,117,Traded,1.27226E+13,260130_4,3.2,208,9:18,1/30/2026 4:50,CE,"t260130_4=timestamp('GMT',2026,1,30,4,50,13)","line.new(t260130_4,low,t260130_4,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t260130_4,low,t260130_4,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t260130_4,low,t260130_4,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t260130_4, high * 1.02, text=str.tostring(3.2), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
1/30/2026 10:44,NIFTY-03Feb2026-25500-CE-NA,BUY,65,119.4,Traded,1.30226E+13,260130_5,,,,1/30/2026 5:14,CE,"t260130_5=timestamp('GMT',2026,1,30,5,14,30)",,"line.new(t260130_5,low,t260130_5,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t260130_5?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
1/30/2026 12:24,NIFTY-03Feb2026-25500-CE-NA,SELL,65,123,Traded,1.23226E+13,260130_6,3.6,234,100:01:00,1/30/2026 6:54,CE,"t260130_6=timestamp('GMT',2026,1,30,6,54,31)","line.new(t260130_6,low,t260130_6,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t260130_6,low,t260130_6,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t260130_6,low,t260130_6,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t260130_6, high * 1.02, text=str.tostring(3.6), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
