timestamp,tradingsymbol,transaction_type,quantity,average_price,order_status,order_id,SeqNo,PL_RATE,PL_AMOUNT,P&L Time,timestamp_gmt,suffix,Order_Time_Line,Long_Short_Line,Order_Line,PL_Line,PL_Callout,PL_Amt
12/31/2025 13:58,NIFTY-06Jan2026-26200-CE,BUY,65,101.9,Traded,1.22E+13,251231_11,,,,12/31/2025 8:28,CE,"t251231_11=timestamp('GMT',2025,12,31,8,28,5)",,"line.new(t251231_11,low,t251231_11,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t251231_11?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
12/31/2025 13:58,NIFTY-06Jan2026-26200-CE,SELL,65,104.9,Traded,1.26E+13,251231_12,3,195,0:20,12/31/2025 8:28,CE,"t251231_12=timestamp('GMT',2025,12,31,8,28,25)","line.new(t251231_12,low,t251231_12,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t251231_12,low,t251231_12,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251231_12,low,t251231_12,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t251231_12, high * 1.02, text=str.tostring(3.0), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
12/31/2025 14:07,NIFTY-06Jan2026-26200-CE,BUY,65,101.3,Traded,1.24E+13,251231_13,,,,12/31/2025 8:37,CE,"t251231_13=timestamp('GMT',2025,12,31,8,37,1)",,"line.new(t251231_13,low,t251231_13,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t251231_13?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
12/31/2025 14:09,NIFTY-06Jan2026-26200-CE,SELL,65,100.6,Traded,1.29E+13,251231_14,-0.7,-46,1:59,12/31/2025 8:39,CE,"t251231_14=timestamp('GMT',2025,12,31,8,39,0)","line.new(t251231_14,low,t251231_14,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t251231_14,low,t251231_14,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251231_14,low,t251231_14,high,xloc.bar_time,extend.both,color.red,line.style_solid,2)","label.new(t251231_14, high * 1.02, text=str.tostring(-0.7), xloc=xloc.bar_time, style=label.style_label_center, color=color.red, textcolor=color.white, size=size.small)",
12/31/2025 14:22,NIFTY-06Jan2026-26200-CE,BUY,65,96.8,Traded,1.23E+13,251231_15,,,,12/31/2025 8:52,CE,"t251231_15=timestamp('GMT',2025,12,31,8,52,1)",,"line.new(t251231_15,low,t251231_15,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t251231_15?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
12/31/2025 14:23,NIFTY-06Jan2026-26200-CE,SELL,65,92,Traded,1.17E+14,251231_16,-4.8,-312,1:39,12/31/2025 8:53,CE,"t251231_16=timestamp('GMT',2025,12,31,8,53,40)","line.new(t251231_16,low,t251231_16,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t251231_16,low,t251231_16,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251231_16,low,t251231_16,high,xloc.bar_time,extend.both,color.red,line.style_solid,2)","label.new(t251231_16, high * 1.02, text=str.tostring(-4.8), xloc=xloc.bar_time, style=label.style_label_center, color=color.red, textcolor=color.white, size=size.small)",
12/31/2025 14:26,NIFTY-06Jan2026-26200-CE,BUY,65,94.65,Traded,1.32E+13,251231_17,,,,12/31/2025 8:56,CE,"t251231_17=timestamp('GMT',2025,12,31,8,56,6)",,"line.new(t251231_17,low,t251231_17,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t251231_17?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
12/31/2025 14:34,NIFTY-06Jan2026-26200-CE,SELL,65,93,Traded,1.24E+13,251231_18,-1.7,-107,8:28,12/31/2025 9:04,CE,"t251231_18=timestamp('GMT',2025,12,31,9,4,34)","line.new(t251231_18,low,t251231_18,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t251231_18,low,t251231_18,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251231_18,low,t251231_18,high,xloc.bar_time,extend.both,color.red,line.style_solid,2)","label.new(t251231_18, high * 1.02, text=str.tostring(-1.7), xloc=xloc.bar_time, style=label.style_label_center, color=color.red, textcolor=color.white, size=size.small)",
12/31/2025 14:37,NIFTY-06Jan2026-26200-CE,BUY,65,94.4,Traded,1.31E+13,251231_19,,,,12/31/2025 9:07,CE,"t251231_19=timestamp('GMT',2025,12,31,9,7,55)",,"line.new(t251231_19,low,t251231_19,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t251231_19?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
12/31/2025 14:41,NIFTY-06Jan2026-26200-CE,SELL,65,98.2,Traded,1.29E+13,251231_20,3.8,247,3:42,12/31/2025 9:11,CE,"t251231_20=timestamp('GMT',2025,12,31,9,11,37)","line.new(t251231_20,low,t251231_20,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t251231_20,low,t251231_20,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251231_20,low,t251231_20,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t251231_20, high * 1.02, text=str.tostring(3.8), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
12/31/2025 14:55,NIFTY-06Jan2026-26200-CE,BUY,65,97.4,Traded,1.30E+13,251231_21,,,,12/31/2025 9:25,CE,"t251231_21=timestamp('GMT',2025,12,31,9,25,4)",,"line.new(t251231_21,low,t251231_21,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t251231_21?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
12/31/2025 15:00,NIFTY-06Jan2026-26200-CE,SELL,65,93.65,Traded,1.37E+13,251231_22,-3.8,-244,5:18,12/31/2025 9:30,CE,"t251231_22=timestamp('GMT',2025,12,31,9,30,22)","line.new(t251231_22,low,t251231_22,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t251231_22,low,t251231_22,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251231_22,low,t251231_22,high,xloc.bar_time,extend.both,color.red,line.style_solid,2)","label.new(t251231_22, high * 1.02, text=str.tostring(-3.8), xloc=xloc.bar_time, style=label.style_label_center, color=color.red, textcolor=color.white, size=size.small)",
12/31/2025 15:02,NIFTY-06Jan2026-26100-PE,BUY,65,66.9,Traded,1.11E+14,251231_23,,,,12/31/2025 9:32,PE,"t251231_23=timestamp('GMT',2025,12,31,9,32,10)",,"line.new(t251231_23,low,t251231_23,high,xloc.bar_time,extend.both,color.yellow,line.style_solid,2)",,,"plot(time==t251231_23?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
12/31/2025 15:04,NIFTY-06Jan2026-26100-PE,SELL,65,67.65,Traded,1.12E+14,251231_24,0.8,49,2:43,12/31/2025 9:34,PE,"t251231_24=timestamp('GMT',2025,12,31,9,34,53)","line.new(t251231_24,low,t251231_24,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251231_24,low,t251231_24,high,xloc.bar_time,extend.both,color.blue,line.style_solid,1)","line.new(t251231_24,low,t251231_24,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t251231_24, high * 1.02, text=str.tostring(0.8), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
12/31/2025 15:12,NIFTY-06Jan2026-26100-PE,BUY,65,71.9,Traded,1.19E+14,251231_25,,,,12/31/2025 9:42,PE,"t251231_25=timestamp('GMT',2025,12,31,9,42,31)",,"line.new(t251231_25,low,t251231_25,high,xloc.bar_time,extend.both,color.yellow,line.style_solid,2)",,,"plot(time==t251231_25?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
12/31/2025 15:13,NIFTY-06Jan2026-26100-PE,SELL,65,71.5,Traded,1.25E+13,251231_26,-0.4,-26,0:39,12/31/2025 9:43,PE,"t251231_26=timestamp('GMT',2025,12,31,9,43,10)","line.new(t251231_26,low,t251231_26,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251231_26,low,t251231_26,high,xloc.bar_time,extend.both,color.blue,line.style_solid,1)","line.new(t251231_26,low,t251231_26,high,xloc.bar_time,extend.both,color.red,line.style_solid,2)","label.new(t251231_26, high * 1.02, text=str.tostring(-0.4), xloc=xloc.bar_time, style=label.style_label_center, color=color.red, textcolor=color.white, size=size.small)",
