timestamp,tradingsymbol,transaction_type,quantity,average_price,order_status,order_id,SeqNo,PL_RATE,PL_AMOUNT,P&L Time,timestamp_gmt,suffix,Order_Time_Line,Long_Short_Line,Order_Line,PL_Line,PL_Callout,PL_Amt
2025-12-12 09:59:50,NIFTY-16Dec2025-25900-PE,BUY,75,42.8,Traded,12522512121891,251212_1,,,,2025-12-12 04:29:50,PE,"t251212_1=timestamp('GMT',2025,12,12,4,29,50)",,"line.new(t251212_1,low,t251212_1,high,xloc.bar_time,extend.both,color.yellow,line.style_solid,2)",,,"plot(time==t251212_1?nan : na, style=plot.style_circles, color=color.red,linewidth=3)"
2025-12-12 10:02:27,NIFTY-16Dec2025-25900-PE,SELL,75,44.45,Traded,13222512121975,251212_2,1.7,128,02:37,2025-12-12 04:32:27,PE,"t251212_2=timestamp('GMT',2025,12,12,4,32,27)","line.new(t251212_2,low,t251212_2,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251212_2,low,t251212_2,high,xloc.bar_time,extend.both,color.blue,line.style_solid,1)","line.new(t251212_2,low,t251212_2,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t251212_2, high * 1.02, text=str.tostring(1.7), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
2025-12-12 10:49:36,NIFTY-16Dec2025-25900-PE,BUY,150,62.7,Traded,13222512123617,251212_3,,,,2025-12-12 05:19:36,PE,"t251212_3=timestamp('GMT',2025,12,12,5,19,36)",,"line.new(t251212_3,low,t251212_3,high,xloc.bar_time,extend.both,color.yellow,line.style_solid,2)",,,"plot(time==t251212_3?nan : na, style=plot.style_circles, color=color.red,linewidth=3)"
2025-12-12 10:49:56,NIFTY-16Dec2025-25900-PE,SELL,150,64.4,Traded,13422512123624,251212_4,1.7,255,00:20,2025-12-12 05:19:56,PE,"t251212_4=timestamp('GMT',2025,12,12,5,19,56)","line.new(t251212_4,low,t251212_4,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251212_4,low,t251212_4,high,xloc.bar_time,extend.both,color.blue,line.style_solid,1)","line.new(t251212_4,low,t251212_4,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t251212_4, high * 1.02, text=str.tostring(1.7), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
2025-12-12 10:58:36,NIFTY-16Dec2025-25900-PE,BUY,150,63.35,Traded,13422512123859,251212_5,,,,2025-12-12 05:28:36,PE,"t251212_5=timestamp('GMT',2025,12,12,5,28,36)",,"line.new(t251212_5,low,t251212_5,high,xloc.bar_time,extend.both,color.yellow,line.style_solid,2)",,,"plot(time==t251212_5?nan : na, style=plot.style_circles, color=color.red,linewidth=3)"
2025-12-12 10:59:50,NIFTY-16Dec2025-25900-PE,SELL,150,63.4,Traded,13022512123884,251212_6,0.0,0,01:14,2025-12-12 05:29:50,PE,"t251212_6=timestamp('GMT',2025,12,12,5,29,50)","line.new(t251212_6,low,t251212_6,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251212_6,low,t251212_6,high,xloc.bar_time,extend.both,color.blue,line.style_solid,1)","line.new(t251212_6,low,t251212_6,high,xloc.bar_time,extend.both,color.red,line.style_solid,2)","label.new(t251212_6, high * 1.02, text=str.tostring(0.0), xloc=xloc.bar_time, style=label.style_label_center, color=color.red, textcolor=color.white, size=size.small)",
2025-12-12 11:01:42,NIFTY-16Dec2025-26300-CE,BUY,1050,10.25,Traded,11822512125283,251212_7,,,,2025-12-12 05:31:42,CE,"t251212_7=timestamp('GMT',2025,12,12,5,31,42)",,"line.new(t251212_7,low,t251212_7,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t251212_7?nan : na, style=plot.style_circles, color=color.red,linewidth=3)"
2025-12-12 11:03:50,NIFTY-16Dec2025-26300-CE,SELL,1050,10.8,Traded,12322512123988,251212_8,0.6,630,02:08,2025-12-12 05:33:50,CE,"t251212_8=timestamp('GMT',2025,12,12,5,33,50)","line.new(t251212_8,low,t251212_8,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t251212_8,low,t251212_8,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251212_8,low,t251212_8,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t251212_8, high * 1.02, text=str.tostring(0.6), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
2025-12-12 11:05:30,NIFTY-16Dec2025-26300-CE,BUY,1050,10.8,Traded,13422512124056,251212_9,,,,2025-12-12 05:35:30,CE,"t251212_9=timestamp('GMT',2025,12,12,5,35,30)",,"line.new(t251212_9,low,t251212_9,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t251212_9?nan : na, style=plot.style_circles, color=color.red,linewidth=3)"
2025-12-12 11:10:15,NIFTY-16Dec2025-26300-CE,SELL,1050,11.9,Traded,12822512124138,251212_10,1.1,1155,04:45,2025-12-12 05:40:15,CE,"t251212_10=timestamp('GMT',2025,12,12,5,40,15)","line.new(t251212_10,low,t251212_10,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t251212_10,low,t251212_10,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t251212_10,low,t251212_10,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t251212_10, high * 1.02, text=str.tostring(1.1), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
