timestamp,tradingsymbol,transaction_type,quantity,average_price,order_status,order_id,SeqNo,PL_RATE,PL_AMOUNT,P&L Time,timestamp_gmt,suffix,Order_Time_Line,Long_Short_Line,Order_Line,PL_Line,PL_Callout,PL_Amt
2026-02-01 10:16:35,NIFTY-03Feb2026-25600-CE-NA,BUY,65,108.9,Traded,13522602011558,260201_1,,,,2026-02-01 04:46:35,CE,"t260201_1=timestamp('GMT',2026,2,1,4,46,35)",,"line.new(t260201_1,low,t260201_1,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)",,,"plot(time==t260201_1?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
2026-02-01 11:12:57,NIFTY-03Feb2026-25600-CE-NA,SELL,65,128.3,Traded,12322602012973,260201_2,19.4,1261,56:22,2026-02-01 05:42:57,CE,"t260201_2=timestamp('GMT',2026,2,1,5,42,57)","line.new(t260201_2,low,t260201_2,high,xloc.bar_time,extend.both,color.green,line.style_solid,1)","line.new(t260201_2,low,t260201_2,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t260201_2,low,t260201_2,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t260201_2, high * 1.02, text=str.tostring(19.4), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
2026-02-01 12:23:08,NIFTY-03Feb2026-24900-PE-NA,BUY,65,131.15,Traded,11622602017929,260201_3,,,,2026-02-01 06:53:08,PE,"t260201_3=timestamp('GMT',2026,2,1,6,53,8)",,"line.new(t260201_3,low,t260201_3,high,xloc.bar_time,extend.both,color.yellow,line.style_solid,2)",,,"plot(time==t260201_3?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
2026-02-01 12:32:23,NIFTY-03Feb2026-24900-PE-NA,SELL,65,279.1,Traded,11622602018628,260201_4,148.0,9617,09:15,2026-02-01 07:02:23,PE,"t260201_4=timestamp('GMT',2026,2,1,7,2,23)","line.new(t260201_4,low,t260201_4,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t260201_4,low,t260201_4,high,xloc.bar_time,extend.both,color.blue,line.style_solid,1)","line.new(t260201_4,low,t260201_4,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t260201_4, high * 1.02, text=str.tostring(148.0), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
2026-02-01 13:30:54,NIFTY-03Feb2026-24900-PE-NA,BUY,130,125.45,Traded,117226020112071,260201_5,,,,2026-02-01 08:00:54,PE,"t260201_5=timestamp('GMT',2026,2,1,8,0,54)",,"line.new(t260201_5,low,t260201_5,high,xloc.bar_time,extend.both,color.yellow,line.style_solid,2)",,,"plot(time==t260201_5?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
2026-02-01 13:34:28,NIFTY-03Feb2026-24900-PE-NA,SELL,130,102.4,Traded,13922602018900,260201_6,-23.0,-2996,03:34,2026-02-01 08:04:28,PE,"t260201_6=timestamp('GMT',2026,2,1,8,4,28)","line.new(t260201_6,low,t260201_6,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t260201_6,low,t260201_6,high,xloc.bar_time,extend.both,color.blue,line.style_solid,1)","line.new(t260201_6,low,t260201_6,high,xloc.bar_time,extend.both,color.red,line.style_solid,2)","label.new(t260201_6, high * 1.02, text=str.tostring(-23.0), xloc=xloc.bar_time, style=label.style_label_center, color=color.red, textcolor=color.white, size=size.small)",
2026-02-01 13:37:56,NIFTY-03Feb2026-24900-PE-NA,BUY,65,113.05,Traded,12822602019002,260201_7,,,,2026-02-01 08:07:56,PE,"t260201_7=timestamp('GMT',2026,2,1,8,7,56)",,"line.new(t260201_7,low,t260201_7,high,xloc.bar_time,extend.both,color.yellow,line.style_solid,2)",,,"plot(time==t260201_7?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
2026-02-01 13:56:11,NIFTY-03Feb2026-24900-PE-NA,SELL,65,119.8,Traded,13322602019670,260201_8,6.8,439,18:15,2026-02-01 08:26:11,PE,"t260201_8=timestamp('GMT',2026,2,1,8,26,11)","line.new(t260201_8,low,t260201_8,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t260201_8,low,t260201_8,high,xloc.bar_time,extend.both,color.blue,line.style_solid,1)","line.new(t260201_8,low,t260201_8,high,xloc.bar_time,extend.both,color.green,line.style_solid,2)","label.new(t260201_8, high * 1.02, text=str.tostring(6.8), xloc=xloc.bar_time, style=label.style_label_center, color=color.green, textcolor=color.white, size=size.small)",
2026-02-01 14:22:21,NIFTY-03Feb2026-24900-PE-NA,BUY,65,131.7,Traded,127226020110394,260201_9,,,,2026-02-01 08:52:21,PE,"t260201_9=timestamp('GMT',2026,2,1,8,52,21)",,"line.new(t260201_9,low,t260201_9,high,xloc.bar_time,extend.both,color.yellow,line.style_solid,2)",,,"plot(time==t260201_9?None : na, style=plot.style_circles, color=color.red,linewidth=3)"
2026-02-01 14:25:52,NIFTY-03Feb2026-24900-PE-NA,SELL,65,116.1,Traded,137226020110495,260201_10,-15.6,-1014,03:31,2026-02-01 08:55:52,PE,"t260201_10=timestamp('GMT',2026,2,1,8,55,52)","line.new(t260201_10,low,t260201_10,high,xloc.bar_time,extend.both,color.red,line.style_solid,1)","line.new(t260201_10,low,t260201_10,high,xloc.bar_time,extend.both,color.blue,line.style_solid,1)","line.new(t260201_10,low,t260201_10,high,xloc.bar_time,extend.both,color.red,line.style_solid,2)","label.new(t260201_10, high * 1.02, text=str.tostring(-15.6), xloc=xloc.bar_time, style=label.style_label_center, color=color.red, textcolor=color.white, size=size.small)",
